source,package,is_test,result,start,ccache_s,gap_before_s,wall_s,o_mtime_gap_s,c_bytes
module.scipy.datasets.tests.c,scipy,True,cache_miss,2026-09-23T14:09:28.314834,3.251,0.049,3.300,3.269,41858
module.scipy.datasets.tests.test_data.c,scipy,True,cache_miss,2026-09-23T14:09:31.635974,4.369,0.070,4.439,4.451,301575
module.scipy.differentiate._differentiate.c,scipy,False,cache_miss,2026-09-23T14:09:36.102254,10.046,0.097,10.143,10.138,749587
module.scipy.differentiate.c,scipy,False,cache_miss,2026-09-23T14:09:46.227051,3.082,0.079,3.161,3.166,50379
module.scipy.differentiate.tests.c,scipy,True,cache_miss,2026-09-23T14:09:49.382686,3.119,0.073,3.192,3.192,42303
module.scipy.differentiate.tests.test_differentiate.c,scipy,True,cache_miss,2026-09-23T14:09:52.637985,18.652,0.136,18.789,18.814,2359837
module.scipy.fft._backend.c,scipy,False,cache_miss,2026-09-23T14:10:11.349686,3.730,0.059,3.789,3.786,169519
module.scipy.fft._basic.c,scipy,False,cache_miss,2026-09-23T14:10:15.147808,4.960,0.069,5.029,5.036,319925
module.scipy.fft._basic_backend.c,scipy,False,cache_miss,2026-09-23T14:10:20.165576,5.382,0.058,5.440,5.437,400333
module.scipy.fft._debug_backends.c,scipy,False,cache_miss,2026-09-23T14:10:25.609009,3.200,0.061,3.261,3.249,73465
module.scipy.fft._duccfft.basic.c,scipy,False,cache_miss,2026-09-23T14:10:28.864274,5.527,0.056,5.583,5.591,434304
module.scipy.fft._duccfft.c,scipy,False,cache_miss,2026-09-23T14:10:34.440338,3.214,0.049,3.263,3.284,56576
module.scipy.fft._duccfft.helper.c,scipy,False,cache_miss,2026-09-23T14:10:37.724269,5.476,0.070,5.546,5.526,386086
module.scipy.fft._duccfft.realtransforms.c,scipy,False,cache_miss,2026-09-23T14:10:43.272083,4.402,0.072,4.474,4.473,218651
module.scipy.fft._duccfft.tests.c,scipy,True,cache_miss,2026-09-23T14:10:47.736190,3.242,0.062,3.305,3.306,46860
module.scipy.fft._duccfft.tests.test_basic.c,scipy,True,cache_miss,2026-09-23T14:10:51.081240,23.644,0.103,23.747,23.745,2948756
module.scipy.fft._duccfft.tests.test_real_transforms.c,scipy,True,cache_miss,2026-09-23T14:11:14.797694,14.901,0.072,14.973,14.968,1483099
module.scipy.fft._fftlog.c,scipy,False,cache_miss,2026-09-23T14:11:29.757370,3.530,0.059,3.589,3.593,77552
module.scipy.fft._fftlog_backend.c,scipy,False,cache_miss,2026-09-23T14:11:33.344611,4.781,0.057,4.839,4.844,289854
module.scipy.fft._helper.c,scipy,False,cache_miss,2026-09-23T14:11:38.186035,3.720,0.060,3.781,3.782,179767
module.scipy.fft._realtransforms.c,scipy,False,cache_miss,2026-09-23T14:11:41.957666,3.871,0.051,3.922,3.931,162954
module.scipy.fft._realtransforms_backend.c,scipy,False,cache_miss,2026-09-23T14:11:45.878011,3.912,0.049,3.962,3.948,154717
module.scipy.fft.c,scipy,False,cache_miss,2026-09-23T14:11:49.844389,3.536,0.054,3.590,3.571,119223
module.scipy.fft.tests.c,scipy,True,cache_miss,2026-09-23T14:11:53.451228,3.158,0.070,3.228,3.232,41413
module.scipy.fft.tests.mock_backend.c,scipy,True,cache_miss,2026-09-23T14:11:56.685799,4.399,0.077,4.476,4.494,295004
module.scipy.fft.tests.test_backend.c,scipy,True,cache_miss,2026-09-23T14:12:01.144873,4.567,0.060,4.627,4.631,323602
module.scipy.fft.tests.test_basic.c,scipy,True,cache_miss,2026-09-23T14:12:05.790074,16.593,0.078,16.672,16.663,1700557
module.scipy.fft.tests.test_fftlog.c,scipy,True,cache_miss,2026-09-23T14:12:22.445155,5.563,0.062,5.624,5.627,435162
module.scipy.fft.tests.test_helper.c,scipy,True,cache_miss,2026-09-23T14:12:28.073918,12.717,0.066,12.783,12.766,1124672
module.scipy.fft.tests.test_multithreading.c,scipy,True,cache_miss,2026-09-23T14:12:40.856727,5.298,0.066,5.364,5.375,328905
module.scipy.fft.tests.test_real_transforms.c,scipy,True,cache_miss,2026-09-23T14:12:46.225408,10.007,0.070,10.077,10.066,573684
module.scipy.fftpack._basic.c,scipy,False,cache_miss,2026-09-23T14:12:56.298340,3.659,0.066,3.725,3.684,124727
module.scipy.fftpack._helper.c,scipy,False,cache_miss,2026-09-23T14:13:00.036289,3.469,0.079,3.548,3.584,95632
module.scipy.fftpack._pseudo_diffs.c,scipy,False,cache_miss,2026-09-23T14:13:03.588718,8.161,0.084,8.245,8.235,593598
module.scipy.fftpack._realtransforms.c,scipy,False,cache_miss,2026-09-23T14:13:11.832497,4.410,0.083,4.492,4.506,139507
module.scipy.fftpack.basic.c,scipy,False,cache_miss,2026-09-23T14:13:16.303121,3.539,0.061,3.600,3.594,51462
module.scipy.fftpack.c,scipy,False,cache_miss,2026-09-23T14:13:19.912184,3.756,0.070,3.826,3.818,62099
module.scipy.fftpack.helper.c,scipy,False,cache_miss,2026-09-23T14:13:23.735533,3.839,0.067,3.907,3.910,51628
module.scipy.fftpack.pseudo_diffs.c,scipy,False,cache_miss,2026-09-23T14:13:27.649895,4.112,0.075,4.187,4.133,52625
module.scipy.fftpack.realtransforms.c,scipy,False,cache_miss,2026-09-23T14:13:31.844539,3.893,0.083,3.975,4.036,52956
module.scipy.fftpack.tests.c,scipy,True,cache_miss,2026-09-23T14:13:35.805421,3.996,0.068,4.065,4.051,41769
module.scipy.fftpack.tests.test_basic.c,scipy,True,cache_miss,2026-09-23T14:13:39.920130,27.120,0.118,27.238,27.231,2392161
module.scipy.fftpack.tests.test_helper.c,scipy,True,cache_miss,2026-09-23T14:14:07.114364,3.820,0.074,3.894,3.904,174424
module.scipy.fftpack.tests.test_import.c,scipy,True,cache_miss,2026-09-23T14:14:11.006640,3.589,0.073,3.662,3.682,120615
module.scipy.fftpack.tests.test_pseudo_diffs.c,scipy,True,cache_miss,2026-09-23T14:14:14.702408,15.915,0.106,16.022,16.040,1387666
module.scipy.fftpack.tests.test_real_transforms.c,scipy,True,cache_miss,2026-09-23T14:14:30.734183,39.907,0.116,40.024,40.021,3407487
module.scipy.integrate._bvp.c,scipy,False,cache_miss,2026-09-23T14:15:10.721749,16.397,0.080,16.477,16.483,1300716
module.scipy.integrate._cubature.c,scipy,False,cache_miss,2026-09-23T14:15:27.183819,8.421,0.065,8.486,8.481,729623
module.scipy.integrate._ivp.base.c,scipy,False,cache_miss,2026-09-23T14:15:35.656964,5.129,0.053,5.182,5.181,363129
module.scipy.integrate._ivp.bdf.c,scipy,False,cache_miss,2026-09-23T14:15:40.845543,9.237,0.059,9.296,9.296,848073
module.scipy.integrate._ivp.c,scipy,False,cache_miss,2026-09-23T14:15:50.143161,3.210,0.060,3.270,3.263,71217
module.scipy.integrate._ivp.common.c,scipy,False,cache_miss,2026-09-23T14:15:53.424849,11.571,0.072,11.642,11.640,725627
module.scipy.integrate._ivp.dop853_coefficients.c,scipy,False,cache_miss,2026-09-23T14:16:05.058657,4.016,0.063,4.079,4.092,367544
module.scipy.integrate._ivp.ivp.c,scipy,False,cache_miss,2026-09-23T14:16:09.147306,9.735,0.072,9.807,9.771,570858
module.scipy.integrate._ivp.lsoda.c,scipy,False,cache_miss,2026-09-23T14:16:18.951617,4.678,0.069,4.747,4.751,281866
module.scipy.integrate._ivp.radau.c,scipy,False,cache_miss,2026-09-23T14:16:23.705202,10.710,0.076,10.785,10.803,860744
module.scipy.integrate._ivp.rk.c,scipy,False,cache_miss,2026-09-23T14:16:34.489404,9.182,0.074,9.256,9.265,794680
module.scipy.integrate._ivp.tests.c,scipy,True,cache_miss,2026-09-23T14:16:43.715740,3.453,0.044,3.498,3.493,47046
module.scipy.integrate._ivp.tests.test_ivp.c,scipy,True,cache_miss,2026-09-23T14:16:47.303585,26.278,0.134,26.413,26.412,3033116
module.scipy.integrate._ivp.tests.test_rk.c,scipy,True,cache_miss,2026-09-23T14:17:13.641026,3.896,0.059,3.956,3.968,171348
module.scipy.integrate._lebedev.c,scipy,False,cache_miss,2026-09-23T14:17:17.762570,194.300,0.225,194.525,194.476,11917137
module.scipy.integrate._ode.c,scipy,False,cache_miss,2026-09-23T14:20:32.188808,16.045,0.126,16.171,16.166,1393463
module.scipy.integrate._odepack_py.c,scipy,False,cache_miss,2026-09-23T14:20:48.325930,3.679,0.092,3.771,3.792,136930
module.scipy.integrate._quad_vec.c,scipy,False,cache_miss,2026-09-23T14:20:52.097837,12.978,0.093,13.071,13.070,841059
module.scipy.integrate._quadpack_py.c,scipy,False,cache_miss,2026-09-23T14:21:05.165505,8.595,0.089,8.685,8.700,688947
module.scipy.integrate._quadrature.c,scipy,False,cache_miss,2026-09-23T14:21:13.858866,15.471,0.098,15.569,15.554,1213257
module.scipy.integrate._rules._base.c,scipy,False,cache_miss,2026-09-23T14:21:29.426554,7.022,0.097,7.119,7.122,481738
module.scipy.integrate._rules._gauss_kronrod.c,scipy,False,cache_miss,2026-09-23T14:21:36.521803,3.630,0.073,3.703,3.704,149049
module.scipy.integrate._rules._gauss_legendre.c,scipy,False,cache_miss,2026-09-23T14:21:40.229508,4.190,0.077,4.268,4.269,123507
module.scipy.integrate._rules._genz_malik.c,scipy,False,cache_miss,2026-09-23T14:21:44.508033,9.825,0.088,9.913,9.929,399009
module.scipy.integrate._rules.c,scipy,False,cache_miss,2026-09-23T14:21:54.407661,3.380,0.074,3.454,3.454,70578
module.scipy.integrate._tanhsinh.c,scipy,False,cache_miss,2026-09-23T14:21:57.916156,25.814,0.129,25.943,25.926,1756958
module.scipy.integrate.c,scipy,False,cache_miss,2026-09-23T14:22:23.810635,3.347,0.081,3.428,3.418,106411
module.scipy.integrate.dop.c,scipy,False,cache_miss,2026-09-23T14:22:27.239398,3.092,0.082,3.174,3.193,55362
module.scipy.integrate.lsoda.c,scipy,False,cache_miss,2026-09-23T14:22:30.406540,3.110,0.075,3.186,3.182,51124
module.scipy.integrate.odepack.c,scipy,False,cache_miss,2026-09-23T14:22:33.595837,3.120,0.079,3.199,3.197,52432
module.scipy.integrate.quadpack.c,scipy,False,cache_miss,2026-09-23T14:22:36.790129,3.170,0.075,3.244,3.237,52301
module.scipy.integrate.tests.c,scipy,True,cache_miss,2026-09-23T14:22:40.038069,3.262,0.078,3.340,3.346,41947
module.scipy.integrate.tests.test__quad_vec.c,scipy,True,cache_miss,2026-09-23T14:22:43.379651,9.346,0.079,9.425,9.434,705955
module.scipy.integrate.tests.test_banded_ode_solvers.c,scipy,True,cache_miss,2026-09-23T14:22:52.810966,8.115,0.086,8.201,8.185,542878
module.scipy.integrate.tests.test_bvp.c,scipy,True,cache_miss,2026-09-23T14:23:01.042479,21.631,0.116,21.748,21.743,1719346
module.scipy.integrate.tests.test_cubature.c,scipy,True,cache_miss,2026-09-23T14:23:22.808767,28.090,0.135,28.225,28.240,2116621
module.scipy.integrate.tests.test_integrate.c,scipy,True,cache_miss,2026-09-23T14:23:51.025357,22.249,0.127,22.376,22.367,2094990
module.scipy.integrate.tests.test_quadpack.c,scipy,True,cache_miss,2026-09-23T14:24:13.412526,25.344,0.138,25.482,25.477,2182200
module.scipy.integrate.tests.test_quadrature.c,scipy,True,cache_miss,2026-09-23T14:24:38.893609,28.418,0.137,28.555,28.481,2277381
module.scipy.integrate.tests.test_tanhsinh.c,scipy,True,cache_miss,2026-09-23T14:25:07.537156,48.599,0.226,48.825,48.109,3609524
module.scipy.integrate.vode.c,scipy,False,cache_miss,2026-09-23T14:25:56.265257,5.487,0.129,5.616,6.312,55537
module.scipy.interpolate._bary_rational.c,scipy,False,cache_miss,2026-09-23T14:26:01.906769,15.462,0.154,15.617,15.719,874272
module.scipy.interpolate._bsplines.c,scipy,False,cache_miss,2026-09-23T14:26:17.515882,38.363,0.147,38.509,38.441,3011404
module.scipy.interpolate._cubic.c,scipy,False,cache_miss,2026-09-23T14:26:55.971224,18.401,0.093,18.494,18.473,981785
module.scipy.interpolate._fitpack2.c,scipy,False,cache_miss,2026-09-23T14:27:14.574725,33.669,0.202,33.872,33.955,2397515
module.scipy.interpolate._fitpack_impl.c,scipy,False,cache_miss,2026-09-23T14:27:48.361891,18.591,0.118,18.709,18.714,1286948
module.scipy.interpolate._fitpack_py.c,scipy,False,cache_miss,2026-09-23T14:28:07.030391,4.535,0.078,4.613,4.607,245262
module.scipy.interpolate._fitpack_repro.c,scipy,False,cache_miss,2026-09-23T14:28:11.679064,17.975,0.113,18.089,18.097,1351358
module.scipy.interpolate._interpolate.c,scipy,False,cache_miss,2026-09-23T14:28:29.791151,37.608,0.137,37.744,37.737,3088705
module.scipy.interpolate._ndbspline.c,scipy,False,cache_miss,2026-09-23T14:29:07.488623,12.451,0.090,12.541,12.523,836989
module.scipy.interpolate._ndgriddata.c,scipy,False,cache_miss,2026-09-23T14:29:20.010636,4.355,0.071,4.426,4.452,225768
module.scipy.interpolate._pade.c,scipy,False,cache_miss,2026-09-23T14:29:24.441635,3.966,0.076,4.042,4.054,135320
module.scipy.interpolate._polyint.c,scipy,False,cache_miss,2026-09-23T14:29:28.513238,13.471,0.106,13.576,13.555,991254
module.scipy.interpolate._rbf.c,scipy,False,cache_miss,2026-09-23T14:29:42.097256,6.889,0.113,7.002,6.934,402085
module.scipy.interpolate._rbfinterp.c,scipy,False,cache_miss,2026-09-23T14:29:49.073306,8.387,0.088,8.475,8.560,509980
module.scipy.interpolate._rbfinterp_common.c,scipy,False,cache_miss,2026-09-23T14:29:57.533334,3.828,0.073,3.901,3.894,74570
module.scipy.interpolate._rbfinterp_np.c,scipy,False,cache_miss,2026-09-23T14:30:01.436997,4.363,0.075,4.438,4.442,190450
module.scipy.interpolate._rbfinterp_xp.c,scipy,False,cache_miss,2026-09-23T14:30:05.870794,6.371,0.071,6.442,6.401,319557
module.scipy.interpolate._regrid.c,scipy,False,cache_miss,2026-09-23T14:30:12.394290,19.236,0.153,19.389,19.227,934900
module.scipy.interpolate._rgi.c,scipy,False,cache_miss,2026-09-23T14:30:31.831973,15.153,0.201,15.354,15.246,890414
module.scipy.interpolate.c,scipy,False,cache_miss,2026-09-23T14:30:47.294346,4.859,0.310,5.168,5.447,104090
module.scipy.interpolate.dfitpack.c,scipy,False,cache_miss,2026-09-23T14:30:52.251506,4.736,0.098,4.834,4.766,52579
module.scipy.interpolate.fitpack.c,scipy,False,cache_miss,2026-09-23T14:30:57.044682,5.310,0.057,5.368,5.441,52450
module.scipy.interpolate.fitpack2.c,scipy,False,cache_miss,2026-09-23T14:31:02.455889,4.635,0.101,4.736,4.691,52589
module.scipy.interpolate.interpnd.c,scipy,False,cache_miss,2026-09-23T14:31:07.191332,4.861,0.100,4.961,4.997,53922
module.scipy.interpolate.interpolate.c,scipy,False,cache_miss,2026-09-23T14:31:12.147619,3.742,0.095,3.837,3.862,53549
module.scipy.interpolate.ndgriddata.c,scipy,False,cache_miss,2026-09-23T14:31:15.970957,3.509,0.082,3.590,3.591,52920
module.scipy.interpolate.polyint.c,scipy,False,cache_miss,2026-09-23T14:31:19.552600,3.693,0.073,3.766,3.773,52422
module.scipy.interpolate.rbf.c,scipy,False,cache_miss,2026-09-23T14:31:23.313389,3.398,0.068,3.466,3.464,51497
module.scipy.interpolate.tests.c,scipy,True,cache_miss,2026-09-23T14:31:26.783810,3.565,0.073,3.638,3.641,42125
module.scipy.interpolate.tests.test_bary_rational.c,scipy,True,cache_miss,2026-09-23T14:31:30.643286,20.852,0.294,21.146,20.943,1493716
module.scipy.interpolate.tests.test_bsplines.c,scipy,True,cache_miss,2026-09-23T14:31:52.204053,119.257,0.709,119.966,120.152,11637166
module.scipy.interpolate.tests.test_fitpack.c,scipy,True,cache_miss,2026-09-23T14:33:51.597028,16.732,0.136,16.868,16.897,1483240
module.scipy.interpolate.tests.test_fitpack2.c,scipy,True,cache_miss,2026-09-23T14:34:08.465201,45.732,0.136,45.869,45.683,4860505
module.scipy.interpolate.tests.test_gil.c,scipy,True,cache_miss,2026-09-23T14:34:54.343059,8.779,0.145,8.925,8.991,248460
module.scipy.interpolate.tests.test_interpnd.c,scipy,True,cache_miss,2026-09-23T14:35:03.720319,15.239,0.598,15.837,15.956,1218406
module.scipy.interpolate.tests.test_interpolate.c,scipy,True,cache_miss,2026-09-23T14:35:19.145226,69.495,0.186,69.681,69.381,6716883
module.scipy.interpolate.tests.test_ndgriddata.c,scipy,True,cache_miss,2026-09-23T14:36:29.022464,11.970,0.382,12.352,12.638,694263
module.scipy.interpolate.tests.test_pade.c,scipy,True,cache_miss,2026-09-23T14:36:41.156395,8.936,0.164,9.100,9.035,350892
module.scipy.interpolate.tests.test_polyint.c,scipy,True,cache_miss,2026-09-23T14:36:50.296695,28.368,0.205,28.573,28.643,2729645
module.scipy.interpolate.tests.test_rbf.c,scipy,True,cache_miss,2026-09-23T14:37:18.825500,10.333,0.160,10.494,10.502,552586
module.scipy.interpolate.tests.test_rbfinterp.c,scipy,True,cache_miss,2026-09-23T14:37:29.242876,17.082,0.084,17.166,16.995,1422353
module.scipy.interpolate.tests.test_rgi.c,scipy,True,cache_miss,2026-09-23T14:37:46.667457,29.113,0.343,29.456,29.611,2922277
module.scipy.io._fast_matrix_market.c,scipy,False,cache_miss,2026-09-23T14:38:15.854720,8.094,0.075,8.168,8.117,623086
module.scipy.io._fortran.c,scipy,False,cache_miss,2026-09-23T14:38:24.019885,5.747,0.072,5.819,5.894,317362
module.scipy.io._harwell_boeing._fortran_format_parser.c,scipy,False,cache_miss,2026-09-23T14:38:29.830778,7.026,0.064,7.090,7.095,553465
module.scipy.io._harwell_boeing.c,scipy,False,cache_miss,2026-09-23T14:38:36.909157,4.432,0.052,4.484,4.479,56916
module.scipy.io._harwell_boeing.hb.c,scipy,False,cache_miss,2026-09-23T14:38:41.411412,9.424,0.070,9.495,9.440,896337
module.scipy.io._harwell_boeing.tests.c,scipy,True,cache_miss,2026-09-23T14:38:50.918145,3.934,0.082,4.017,4.075,47418
module.scipy.io._harwell_boeing.tests.test_fortran_format.c,scipy,True,cache_miss,2026-09-23T14:38:54.919594,6.935,0.067,7.002,6.958,337159
module.scipy.io._harwell_boeing.tests.test_hb.c,scipy,True,cache_miss,2026-09-23T14:39:01.939914,5.919,0.085,6.004,6.017,256815
module.scipy.io._idl.c,scipy,False,cache_miss,2026-09-23T14:39:07.963753,16.881,0.105,16.986,16.992,1227198
module.scipy.io._mmio.c,scipy,False,cache_miss,2026-09-23T14:39:24.939745,13.722,0.095,13.817,13.839,1155076
module.scipy.io._netcdf.c,scipy,False,cache_miss,2026-09-23T14:39:38.739299,13.287,0.078,13.364,13.386,1374919
module.scipy.io.arff._arffread.c,scipy,False,cache_miss,2026-09-23T14:39:52.111761,14.716,0.086,14.802,14.746,1253914
module.scipy.io.arff.arffread.c,scipy,False,cache_miss,2026-09-23T14:40:06.902608,4.251,0.075,4.326,4.340,52194
module.scipy.io.arff.c,scipy,False,cache_miss,2026-09-23T14:40:11.221956,4.025,0.068,4.092,4.115,61689
module.scipy.io.arff.tests.c,scipy,True,cache_miss,2026-09-23T14:40:15.313559,3.678,0.067,3.746,3.723,46395
module.scipy.io.arff.tests.test_arffread.c,scipy,True,cache_miss,2026-09-23T14:40:19.073044,11.183,0.081,11.264,11.261,1098623
module.scipy.io.c,scipy,False,cache_miss,2026-09-23T14:40:30.328193,6.183,0.072,6.255,6.254,100951
module.scipy.io.harwell_boeing.c,scipy,False,cache_miss,2026-09-23T14:40:36.601345,4.366,0.090,4.456,4.448,52432
module.scipy.io.idl.c,scipy,False,cache_miss,2026-09-23T14:40:41.034110,4.575,0.067,4.642,4.629,50120
module.scipy.io.matlab._byteordercodes.c,scipy,False,cache_miss,2026-09-23T14:40:45.700504,4.230,0.091,4.321,4.366,61911
module.scipy.io.matlab._mio.c,scipy,False,cache_miss,2026-09-23T14:40:49.988387,6.226,0.058,6.284,6.232,321512
module.scipy.io.matlab._mio4.c,scipy,False,cache_miss,2026-09-23T14:40:56.315119,10.812,0.101,10.913,10.962,921423
module.scipy.io.matlab._mio5.c,scipy,False,cache_miss,2026-09-23T14:41:07.217970,13.533,0.091,13.624,13.609,1315971
module.scipy.io.matlab._mio5_params.c,scipy,False,cache_miss,2026-09-23T14:41:20.824496,6.383,0.074,6.457,6.488,413548
module.scipy.io.matlab._miobase.c,scipy,False,cache_miss,2026-09-23T14:41:27.275493,5.504,0.068,5.572,5.572,424119
module.scipy.io.matlab.byteordercodes.c,scipy,False,cache_miss,2026-09-23T14:41:32.836191,3.860,0.057,3.917,3.896,57504
module.scipy.io.matlab.c,scipy,False,cache_miss,2026-09-23T14:41:36.754202,3.583,0.058,3.641,3.660,96927
module.scipy.io.matlab.mio.c,scipy,False,cache_miss,2026-09-23T14:41:40.393882,3.851,0.057,3.908,3.837,52389
module.scipy.io.matlab.mio4.c,scipy,False,cache_miss,2026-09-23T14:41:44.332667,4.071,0.088,4.159,4.212,55754
module.scipy.io.matlab.mio5.c,scipy,False,cache_miss,2026-09-23T14:41:48.461291,3.589,0.057,3.646,3.639,51826
module.scipy.io.matlab.mio5_params.c,scipy,False,cache_miss,2026-09-23T14:41:52.100168,3.646,0.050,3.696,3.677,52988
module.scipy.io.matlab.mio5_utils.c,scipy,False,cache_miss,2026-09-23T14:41:55.816075,3.943,0.070,4.014,4.036,56804
module.scipy.io.matlab.mio_utils.c,scipy,False,cache_miss,2026-09-23T14:41:59.822442,4.255,0.063,4.318,4.283,56629
module.scipy.io.matlab.miobase.c,scipy,False,cache_miss,2026-09-23T14:42:04.135790,3.917,0.058,3.976,4.002,53215
